match_id,season_id,division,group_id,player_a_id,player_b_id,score_a,score_b,winner_id,score_model
2012-s4-A-GA-0-3,2012-s4,A,2012-s4-A-GA,P1588,P1791,7,3,P1588,set-scores
2012-s4-A-GA-0-5,2012-s4,A,2012-s4-A-GA,P1588,P1316,3,7,P1316,set-scores
2012-s4-A-GA-0-6,2012-s4,A,2012-s4-A-GA,P1588,P1138,5,5,,set-scores
2012-s4-A-GA-1-2,2012-s4,A,2012-s4-A-GA,P0962,P0368,1,9,P0368,set-scores
2012-s4-A-GA-1-3,2012-s4,A,2012-s4-A-GA,P0962,P1791,3,7,P1791,set-scores
2012-s4-A-GA-1-4,2012-s4,A,2012-s4-A-GA,P0962,P1104,4,6,P1104,set-scores
2012-s4-A-GA-1-5,2012-s4,A,2012-s4-A-GA,P0962,P1316,3,7,P1316,set-scores
2012-s4-A-GA-1-6,2012-s4,A,2012-s4-A-GA,P0962,P1138,4,6,P1138,set-scores
2012-s4-A-GA-2-3,2012-s4,A,2012-s4-A-GA,P0368,P1791,4,6,P1791,set-scores
2012-s4-A-GA-2-4,2012-s4,A,2012-s4-A-GA,P0368,P1104,4,6,P1104,set-scores
2012-s4-A-GA-2-5,2012-s4,A,2012-s4-A-GA,P0368,P1316,8,2,P0368,set-scores
2012-s4-A-GA-2-6,2012-s4,A,2012-s4-A-GA,P0368,P1138,6,4,P0368,set-scores
2012-s4-A-GA-3-4,2012-s4,A,2012-s4-A-GA,P1791,P1104,3,7,P1104,set-scores
2012-s4-A-GA-3-5,2012-s4,A,2012-s4-A-GA,P1791,P1316,7,3,P1791,set-scores
2012-s4-A-GA-3-6,2012-s4,A,2012-s4-A-GA,P1791,P1138,6,4,P1791,set-scores
2012-s4-A-GA-4-5,2012-s4,A,2012-s4-A-GA,P1104,P1316,4,6,P1316,set-scores
2012-s4-A-GA-5-6,2012-s4,A,2012-s4-A-GA,P1316,P1138,8,2,P1316,set-scores
2012-s4-A-GB-0-1,2012-s4,A,2012-s4-A-GB,P1278,P1085,5,5,,set-scores
2012-s4-A-GB-0-2,2012-s4,A,2012-s4-A-GB,P1278,P1839,5,5,,set-scores
2012-s4-A-GB-0-3,2012-s4,A,2012-s4-A-GB,P1278,P0951,7,3,P1278,set-scores
2012-s4-A-GB-0-4,2012-s4,A,2012-s4-A-GB,P1278,P0969,7,3,P1278,set-scores
2012-s4-A-GB-0-5,2012-s4,A,2012-s4-A-GB,P1278,P1249,4,6,P1249,set-scores
2012-s4-A-GB-0-6,2012-s4,A,2012-s4-A-GB,P1278,P1738,6,4,P1278,set-scores
2012-s4-A-GB-1-2,2012-s4,A,2012-s4-A-GB,P1085,P1839,5,5,,set-scores
2012-s4-A-GB-1-3,2012-s4,A,2012-s4-A-GB,P1085,P0951,1,9,P0951,set-scores
2012-s4-A-GB-1-4,2012-s4,A,2012-s4-A-GB,P1085,P0969,3,7,P0969,set-scores
2012-s4-A-GB-1-5,2012-s4,A,2012-s4-A-GB,P1085,P1249,3,7,P1249,set-scores
2012-s4-A-GB-1-6,2012-s4,A,2012-s4-A-GB,P1085,P1738,7,3,P1085,set-scores
2012-s4-A-GB-2-4,2012-s4,A,2012-s4-A-GB,P1839,P0969,7,3,P1839,set-scores
2012-s4-A-GB-2-5,2012-s4,A,2012-s4-A-GB,P1839,P1249,7,3,P1839,set-scores
2012-s4-A-GB-3-4,2012-s4,A,2012-s4-A-GB,P0951,P0969,1,9,P0969,set-scores
2012-s4-A-GB-3-5,2012-s4,A,2012-s4-A-GB,P0951,P1249,3,7,P1249,set-scores
2012-s4-A-GB-4-5,2012-s4,A,2012-s4-A-GB,P0969,P1249,8,2,P0969,set-scores
2012-s4-A-GB-4-6,2012-s4,A,2012-s4-A-GB,P0969,P1738,6,4,P0969,set-scores
2012-s4-A-GB-5-6,2012-s4,A,2012-s4-A-GB,P1249,P1738,6,4,P1249,set-scores
2012-s4-A-GC-0-1,2012-s4,A,2012-s4-A-GC,P1604,P1793,1,9,P1793,set-scores
2012-s4-A-GC-0-2,2012-s4,A,2012-s4-A-GC,P1604,P0182,4,6,P0182,set-scores
2012-s4-A-GC-0-3,2012-s4,A,2012-s4-A-GC,P1604,P1805,5,5,,set-scores
2012-s4-A-GC-0-4,2012-s4,A,2012-s4-A-GC,P1604,P1755,4,6,P1755,set-scores
2012-s4-A-GC-0-5,2012-s4,A,2012-s4-A-GC,P1604,P1183,8,2,P1604,set-scores
2012-s4-A-GC-0-6,2012-s4,A,2012-s4-A-GC,P1604,P1808,4,6,P1808,set-scores
2012-s4-A-GC-1-3,2012-s4,A,2012-s4-A-GC,P1793,P1805,4,6,P1805,set-scores
2012-s4-A-GC-1-4,2012-s4,A,2012-s4-A-GC,P1793,P1755,9,1,P1793,set-scores
2012-s4-A-GC-1-5,2012-s4,A,2012-s4-A-GC,P1793,P1183,6,4,P1793,set-scores
2012-s4-A-GC-1-6,2012-s4,A,2012-s4-A-GC,P1793,P1808,7,3,P1793,set-scores
2012-s4-A-GC-2-3,2012-s4,A,2012-s4-A-GC,P0182,P1805,7,3,P0182,set-scores
2012-s4-A-GC-2-5,2012-s4,A,2012-s4-A-GC,P0182,P1183,6,4,P0182,set-scores
2012-s4-A-GC-2-6,2012-s4,A,2012-s4-A-GC,P0182,P1808,5,5,,set-scores
2012-s4-A-GC-3-4,2012-s4,A,2012-s4-A-GC,P1805,P1755,5,5,,set-scores
2012-s4-A-GC-3-5,2012-s4,A,2012-s4-A-GC,P1805,P1183,7,3,P1805,set-scores
2012-s4-A-GC-3-6,2012-s4,A,2012-s4-A-GC,P1805,P1808,2,8,P1808,set-scores
2012-s4-A-GC-4-6,2012-s4,A,2012-s4-A-GC,P1755,P1808,1,9,P1808,set-scores
2012-s4-A-GC-5-6,2012-s4,A,2012-s4-A-GC,P1183,P1808,2,8,P1808,set-scores
2012-s4-A-GD-0-1,2012-s4,A,2012-s4-A-GD,P1765,P1063,7,3,P1765,set-scores
2012-s4-A-GD-0-2,2012-s4,A,2012-s4-A-GD,P1765,P1523,8,2,P1765,set-scores
2012-s4-A-GD-0-3,2012-s4,A,2012-s4-A-GD,P1765,P1587,7,3,P1765,set-scores
2012-s4-A-GD-0-4,2012-s4,A,2012-s4-A-GD,P1765,P1398,6,4,P1765,set-scores
2012-s4-A-GD-0-5,2012-s4,A,2012-s4-A-GD,P1765,P1627,6,4,P1765,set-scores
2012-s4-A-GD-0-6,2012-s4,A,2012-s4-A-GD,P1765,P1528,4,6,P1528,set-scores
2012-s4-A-GD-1-2,2012-s4,A,2012-s4-A-GD,P1063,P1523,6,4,P1063,set-scores
2012-s4-A-GD-1-3,2012-s4,A,2012-s4-A-GD,P1063,P1587,7,3,P1063,set-scores
2012-s4-A-GD-1-4,2012-s4,A,2012-s4-A-GD,P1063,P1398,9,1,P1063,set-scores
2012-s4-A-GD-1-6,2012-s4,A,2012-s4-A-GD,P1063,P1528,3,7,P1528,set-scores
2012-s4-A-GD-3-4,2012-s4,A,2012-s4-A-GD,P1587,P1398,9,1,P1587,set-scores
2012-s4-A-GD-3-6,2012-s4,A,2012-s4-A-GD,P1587,P1528,3,7,P1528,set-scores
2012-s4-A-GD-4-6,2012-s4,A,2012-s4-A-GD,P1398,P1528,7,3,P1398,set-scores
2012-s4-A-GD-5-6,2012-s4,A,2012-s4-A-GD,P1627,P1528,10,0,P1627,set-scores
2012-s4-A-GE-0-1,2012-s4,A,2012-s4-A-GE,P1531,P1818,6,4,P1531,set-scores
2012-s4-A-GE-0-2,2012-s4,A,2012-s4-A-GE,P1531,P1567,4,6,P1567,set-scores
2012-s4-A-GE-0-3,2012-s4,A,2012-s4-A-GE,P1531,P1802,2,8,P1802,set-scores
2012-s4-A-GE-0-4,2012-s4,A,2012-s4-A-GE,P1531,P1251,4,6,P1251,set-scores
2012-s4-A-GE-0-5,2012-s4,A,2012-s4-A-GE,P1531,P1396,5,5,,set-scores
2012-s4-A-GE-0-6,2012-s4,A,2012-s4-A-GE,P1531,P1536,7,3,P1531,set-scores
2012-s4-A-GE-1-2,2012-s4,A,2012-s4-A-GE,P1818,P1567,3,7,P1567,set-scores
2012-s4-A-GE-1-3,2012-s4,A,2012-s4-A-GE,P1818,P1802,3,7,P1802,set-scores
2012-s4-A-GE-1-4,2012-s4,A,2012-s4-A-GE,P1818,P1251,1,9,P1251,set-scores
2012-s4-A-GE-1-5,2012-s4,A,2012-s4-A-GE,P1818,P1396,4,6,P1396,set-scores
2012-s4-A-GE-1-6,2012-s4,A,2012-s4-A-GE,P1818,P1536,2,8,P1536,set-scores
2012-s4-A-GE-2-3,2012-s4,A,2012-s4-A-GE,P1567,P1802,2,8,P1802,set-scores
2012-s4-A-GE-2-4,2012-s4,A,2012-s4-A-GE,P1567,P1251,2,8,P1251,set-scores
2012-s4-A-GE-2-5,2012-s4,A,2012-s4-A-GE,P1567,P1396,6,4,P1567,set-scores
2012-s4-A-GE-2-6,2012-s4,A,2012-s4-A-GE,P1567,P1536,7,3,P1567,set-scores
2012-s4-A-GE-3-4,2012-s4,A,2012-s4-A-GE,P1802,P1251,3,7,P1251,set-scores
2012-s4-A-GE-3-5,2012-s4,A,2012-s4-A-GE,P1802,P1396,6,4,P1802,set-scores
2012-s4-A-GE-3-6,2012-s4,A,2012-s4-A-GE,P1802,P1536,7,3,P1802,set-scores
2012-s4-A-GE-4-5,2012-s4,A,2012-s4-A-GE,P1251,P1396,8,2,P1251,set-scores
2012-s4-A-GE-4-6,2012-s4,A,2012-s4-A-GE,P1251,P1536,7,3,P1251,set-scores
2012-s4-A-GE-5-6,2012-s4,A,2012-s4-A-GE,P1396,P1536,7,3,P1396,set-scores
2012-s4-A-GF-0-1,2012-s4,A,2012-s4-A-GF,P1825,P1830,7,3,P1825,set-scores
2012-s4-A-GF-0-2,2012-s4,A,2012-s4-A-GF,P1825,P1202,4,6,P1202,set-scores
2012-s4-A-GF-0-3,2012-s4,A,2012-s4-A-GF,P1825,P1096,5,5,,set-scores
2012-s4-A-GF-0-5,2012-s4,A,2012-s4-A-GF,P1825,P1835,8,2,P1825,set-scores
2012-s4-A-GF-0-6,2012-s4,A,2012-s4-A-GF,P1825,P1824,6,4,P1825,set-scores
2012-s4-A-GF-1-2,2012-s4,A,2012-s4-A-GF,P1830,P1202,0,10,P1202,set-scores
2012-s4-A-GF-1-3,2012-s4,A,2012-s4-A-GF,P1830,P1096,4,6,P1096,set-scores
2012-s4-A-GF-1-4,2012-s4,A,2012-s4-A-GF,P1830,P1771,6,4,P1830,set-scores
2012-s4-A-GF-1-5,2012-s4,A,2012-s4-A-GF,P1830,P1835,6,4,P1830,set-scores
2012-s4-A-GF-1-6,2012-s4,A,2012-s4-A-GF,P1830,P1824,6,4,P1830,set-scores
2012-s4-A-GF-2-3,2012-s4,A,2012-s4-A-GF,P1202,P1096,8,2,P1202,set-scores
2012-s4-A-GF-2-4,2012-s4,A,2012-s4-A-GF,P1202,P1771,6,4,P1202,set-scores
2012-s4-A-GF-2-5,2012-s4,A,2012-s4-A-GF,P1202,P1835,7,3,P1202,set-scores
2012-s4-A-GF-2-6,2012-s4,A,2012-s4-A-GF,P1202,P1824,9,1,P1202,set-scores
2012-s4-A-GF-3-4,2012-s4,A,2012-s4-A-GF,P1096,P1771,7,3,P1096,set-scores
2012-s4-A-GF-3-5,2012-s4,A,2012-s4-A-GF,P1096,P1835,5,5,,set-scores
2012-s4-A-GF-3-6,2012-s4,A,2012-s4-A-GF,P1096,P1824,9,1,P1096,set-scores
2012-s4-B-GA-0-1,2012-s4,B,2012-s4-B-GA,P1381,P1850,8,2,P1381,set-scores
2012-s4-B-GA-0-2,2012-s4,B,2012-s4-B-GA,P1381,P1439,4,6,P1439,set-scores
2012-s4-B-GA-0-3,2012-s4,B,2012-s4-B-GA,P1381,P1750,2,8,P1750,set-scores
2012-s4-B-GA-0-4,2012-s4,B,2012-s4-B-GA,P1381,P1844,8,2,P1381,set-scores
2012-s4-B-GA-0-6,2012-s4,B,2012-s4-B-GA,P1381,P1760,6,4,P1381,set-scores
2012-s4-B-GA-1-2,2012-s4,B,2012-s4-B-GA,P1850,P1439,4,6,P1439,set-scores
2012-s4-B-GA-1-3,2012-s4,B,2012-s4-B-GA,P1850,P1750,4,6,P1750,set-scores
2012-s4-B-GA-2-3,2012-s4,B,2012-s4-B-GA,P1439,P1750,4,6,P1750,set-scores
2012-s4-B-GA-2-5,2012-s4,B,2012-s4-B-GA,P1439,P1742,3,7,P1742,set-scores
2012-s4-B-GA-2-6,2012-s4,B,2012-s4-B-GA,P1439,P1760,4,6,P1760,set-scores
2012-s4-B-GA-5-6,2012-s4,B,2012-s4-B-GA,P1742,P1760,6,4,P1742,set-scores
2012-s4-B-GB-0-1,2012-s4,B,2012-s4-B-GB,P0772,P1813,7,3,P0772,set-scores
2012-s4-B-GB-0-3,2012-s4,B,2012-s4-B-GB,P0772,P1717,4,6,P1717,set-scores
2012-s4-B-GB-0-5,2012-s4,B,2012-s4-B-GB,P0772,P1832,7,3,P0772,set-scores
2012-s4-B-GB-1-2,2012-s4,B,2012-s4-B-GB,P1813,P1777,6,4,P1813,set-scores
2012-s4-B-GB-1-3,2012-s4,B,2012-s4-B-GB,P1813,P1717,9,1,P1813,set-scores
2012-s4-B-GB-1-4,2012-s4,B,2012-s4-B-GB,P1813,P1798,4,6,P1798,set-scores
2012-s4-B-GB-1-5,2012-s4,B,2012-s4-B-GB,P1813,P1832,7,3,P1813,set-scores
2012-s4-B-GB-1-6,2012-s4,B,2012-s4-B-GB,P1813,P1837,10,0,P1813,set-scores
2012-s4-B-GB-2-3,2012-s4,B,2012-s4-B-GB,P1777,P1717,4,6,P1717,set-scores
2012-s4-B-GB-2-4,2012-s4,B,2012-s4-B-GB,P1777,P1798,6,4,P1777,set-scores
2012-s4-B-GB-2-6,2012-s4,B,2012-s4-B-GB,P1777,P1837,4,6,P1837,set-scores
2012-s4-B-GB-3-4,2012-s4,B,2012-s4-B-GB,P1717,P1798,9,1,P1717,set-scores
2012-s4-B-GB-3-5,2012-s4,B,2012-s4-B-GB,P1717,P1832,9,1,P1717,set-scores
2012-s4-B-GB-3-6,2012-s4,B,2012-s4-B-GB,P1717,P1837,6,4,P1717,set-scores
2012-s4-B-GB-4-6,2012-s4,B,2012-s4-B-GB,P1798,P1837,4,6,P1837,set-scores
2012-s4-B-GB-5-6,2012-s4,B,2012-s4-B-GB,P1832,P1837,4,6,P1837,set-scores
2012-s4-B-GC-0-1,2012-s4,B,2012-s4-B-GC,P1437,P1735,5,5,,set-scores
2012-s4-B-GC-0-4,2012-s4,B,2012-s4-B-GC,P1437,P1834,6,4,P1437,set-scores
2012-s4-B-GC-0-5,2012-s4,B,2012-s4-B-GC,P1437,P1664,6,4,P1437,set-scores
2012-s4-B-GC-0-6,2012-s4,B,2012-s4-B-GC,P1437,P1781,7,3,P1437,set-scores
2012-s4-B-GC-1-2,2012-s4,B,2012-s4-B-GC,P1735,P0327,6,4,P1735,set-scores
2012-s4-B-GC-1-3,2012-s4,B,2012-s4-B-GC,P1735,P1796,6,4,P1735,set-scores
2012-s4-B-GC-1-4,2012-s4,B,2012-s4-B-GC,P1735,P1834,10,0,P1735,set-scores
2012-s4-B-GC-1-5,2012-s4,B,2012-s4-B-GC,P1735,P1664,4,6,P1664,set-scores
2012-s4-B-GC-1-6,2012-s4,B,2012-s4-B-GC,P1735,P1781,7,3,P1735,set-scores
2012-s4-B-GC-3-6,2012-s4,B,2012-s4-B-GC,P1796,P1781,9,1,P1796,set-scores
2012-s4-B-GC-5-6,2012-s4,B,2012-s4-B-GC,P1664,P1781,6,4,P1664,set-scores
2012-s4-B-GD-0-1,2012-s4,B,2012-s4-B-GD,P1772,P1840,6,4,P1772,set-scores
2012-s4-B-GD-0-2,2012-s4,B,2012-s4-B-GD,P1772,P1786,4,6,P1786,set-scores
2012-s4-B-GD-0-3,2012-s4,B,2012-s4-B-GD,P1772,P1831,8,2,P1772,set-scores
2012-s4-B-GD-0-4,2012-s4,B,2012-s4-B-GD,P1772,P1794,6,4,P1772,set-scores
2012-s4-B-GD-0-5,2012-s4,B,2012-s4-B-GD,P1772,P1401,3,7,P1401,set-scores
2012-s4-B-GD-0-6,2012-s4,B,2012-s4-B-GD,P1772,P1800,8,2,P1772,set-scores
2012-s4-B-GD-1-2,2012-s4,B,2012-s4-B-GD,P1840,P1786,1,9,P1786,set-scores
2012-s4-B-GD-1-4,2012-s4,B,2012-s4-B-GD,P1840,P1794,3,7,P1794,set-scores
2012-s4-B-GD-2-3,2012-s4,B,2012-s4-B-GD,P1786,P1831,8,2,P1786,set-scores
2012-s4-B-GD-2-5,2012-s4,B,2012-s4-B-GD,P1786,P1401,4,6,P1401,set-scores
2012-s4-B-GD-2-6,2012-s4,B,2012-s4-B-GD,P1786,P1800,4,6,P1800,set-scores
2012-s4-B-GD-3-4,2012-s4,B,2012-s4-B-GD,P1831,P1794,1,9,P1794,set-scores
2012-s4-B-GD-3-5,2012-s4,B,2012-s4-B-GD,P1831,P1401,4,6,P1401,set-scores
2012-s4-B-GD-4-5,2012-s4,B,2012-s4-B-GD,P1794,P1401,5,5,,set-scores
2012-s4-B-GD-4-6,2012-s4,B,2012-s4-B-GD,P1794,P1800,8,2,P1794,set-scores
2012-s4-B-GD-5-6,2012-s4,B,2012-s4-B-GD,P1401,P1800,8,2,P1401,set-scores
2012-s4-B-GE-0-1,2012-s4,B,2012-s4-B-GE,P1739,P1806,8,2,P1739,set-scores
2012-s4-B-GE-0-2,2012-s4,B,2012-s4-B-GE,P1739,P1646,8,2,P1739,set-scores
2012-s4-B-GE-0-3,2012-s4,B,2012-s4-B-GE,P1739,P1829,4,6,P1829,set-scores
2012-s4-B-GE-0-4,2012-s4,B,2012-s4-B-GE,P1739,P1430,6,4,P1739,set-scores
2012-s4-B-GE-0-5,2012-s4,B,2012-s4-B-GE,P1739,P1643,6,4,P1739,set-scores
2012-s4-B-GE-0-6,2012-s4,B,2012-s4-B-GE,P1739,P1458,4,6,P1458,set-scores
2012-s4-B-GE-2-4,2012-s4,B,2012-s4-B-GE,P1646,P1430,3,7,P1430,set-scores
2012-s4-B-GE-3-4,2012-s4,B,2012-s4-B-GE,P1829,P1430,7,3,P1829,set-scores
2012-s4-B-GE-3-5,2012-s4,B,2012-s4-B-GE,P1829,P1643,4,6,P1643,set-scores
2012-s4-B-GE-3-6,2012-s4,B,2012-s4-B-GE,P1829,P1458,5,5,,set-scores
2012-s4-B-GE-4-5,2012-s4,B,2012-s4-B-GE,P1430,P1643,4,6,P1643,set-scores
2012-s4-B-GE-5-6,2012-s4,B,2012-s4-B-GE,P1643,P1458,4,6,P1458,set-scores
2012-s5-A-GA-0-1,2012-s5,A,2012-s5-A-GA,P1419,P1202,4,6,P1202,set-scores
2012-s5-A-GA-0-2,2012-s5,A,2012-s5-A-GA,P1419,P1526,8,2,P1419,set-scores
2012-s5-A-GA-0-5,2012-s5,A,2012-s5-A-GA,P1419,P0064,5,5,,set-scores
2012-s5-A-GA-0-6,2012-s5,A,2012-s5-A-GA,P1419,P0969,4,6,P0969,set-scores
2012-s5-A-GA-1-2,2012-s5,A,2012-s5-A-GA,P1202,P1526,6,4,P1202,set-scores
2012-s5-A-GA-1-3,2012-s5,A,2012-s5-A-GA,P1202,P1757,8,2,P1202,set-scores
2012-s5-A-GA-1-5,2012-s5,A,2012-s5-A-GA,P1202,P0064,9,1,P1202,set-scores
2012-s5-A-GA-1-6,2012-s5,A,2012-s5-A-GA,P1202,P0969,7,3,P1202,set-scores
2012-s5-A-GA-2-3,2012-s5,A,2012-s5-A-GA,P1526,P1757,4,6,P1757,set-scores
2012-s5-A-GA-2-5,2012-s5,A,2012-s5-A-GA,P1526,P0064,6,4,P1526,set-scores
2012-s5-A-GA-3-4,2012-s5,A,2012-s5-A-GA,P1757,P1316,6,4,P1757,set-scores
2012-s5-A-GA-3-5,2012-s5,A,2012-s5-A-GA,P1757,P0064,4,6,P0064,set-scores
2012-s5-A-GA-3-6,2012-s5,A,2012-s5-A-GA,P1757,P0969,5,5,,set-scores
2012-s5-A-GA-5-6,2012-s5,A,2012-s5-A-GA,P0064,P0969,4,6,P0969,set-scores
2012-s5-A-GB-0-2,2012-s5,A,2012-s5-A-GB,P0325,P0984,6,4,P0325,set-scores
2012-s5-A-GB-0-4,2012-s5,A,2012-s5-A-GB,P0325,P1793,4,6,P1793,set-scores
2012-s5-A-GB-0-6,2012-s5,A,2012-s5-A-GB,P0325,P1587,5,5,,set-scores
2012-s5-A-GB-1-4,2012-s5,A,2012-s5-A-GB,P1249,P1793,3,7,P1793,set-scores
2012-s5-A-GB-1-6,2012-s5,A,2012-s5-A-GB,P1249,P1587,6,4,P1249,set-scores
2012-s5-A-GB-2-3,2012-s5,A,2012-s5-A-GB,P0984,P0464,9,1,P0984,set-scores
2012-s5-A-GB-2-4,2012-s5,A,2012-s5-A-GB,P0984,P1793,6,4,P0984,set-scores
2012-s5-A-GB-2-6,2012-s5,A,2012-s5-A-GB,P0984,P1587,6,4,P0984,set-scores
2012-s5-A-GB-3-4,2012-s5,A,2012-s5-A-GB,P0464,P1793,4,6,P1793,set-scores
2012-s5-A-GB-3-5,2012-s5,A,2012-s5-A-GB,P0464,P1096,1,9,P1096,set-scores
2012-s5-A-GB-3-6,2012-s5,A,2012-s5-A-GB,P0464,P1587,1,9,P1587,set-scores
2012-s5-A-GB-4-5,2012-s5,A,2012-s5-A-GB,P1793,P1096,3,7,P1096,set-scores
2012-s5-A-GB-4-6,2012-s5,A,2012-s5-A-GB,P1793,P1587,2,8,P1587,set-scores
2012-s5-A-GB-5-6,2012-s5,A,2012-s5-A-GB,P1096,P1587,5,5,,set-scores
2012-s5-A-GC-0-1,2012-s5,A,2012-s5-A-GC,P1788,P0368,3,7,P0368,set-scores
2012-s5-A-GC-0-2,2012-s5,A,2012-s5-A-GC,P1788,P1808,4,6,P1808,set-scores
2012-s5-A-GC-0-3,2012-s5,A,2012-s5-A-GC,P1788,P1567,4,6,P1567,set-scores
2012-s5-A-GC-0-4,2012-s5,A,2012-s5-A-GC,P1788,P1270,7,3,P1788,set-scores
2012-s5-A-GC-0-5,2012-s5,A,2012-s5-A-GC,P1788,P1749,6,4,P1788,set-scores
2012-s5-A-GC-0-6,2012-s5,A,2012-s5-A-GC,P1788,P1846,9,1,P1788,set-scores
2012-s5-A-GC-1-2,2012-s5,A,2012-s5-A-GC,P0368,P1808,6,4,P0368,set-scores
2012-s5-A-GC-1-3,2012-s5,A,2012-s5-A-GC,P0368,P1567,4,6,P1567,set-scores
2012-s5-A-GC-1-4,2012-s5,A,2012-s5-A-GC,P0368,P1270,6,4,P0368,set-scores
2012-s5-A-GC-1-5,2012-s5,A,2012-s5-A-GC,P0368,P1749,8,2,P0368,set-scores
2012-s5-A-GC-1-6,2012-s5,A,2012-s5-A-GC,P0368,P1846,10,0,P0368,set-scores
2012-s5-A-GC-2-3,2012-s5,A,2012-s5-A-GC,P1808,P1567,6,4,P1808,set-scores
2012-s5-A-GC-2-4,2012-s5,A,2012-s5-A-GC,P1808,P1270,6,4,P1808,set-scores
2012-s5-A-GC-3-4,2012-s5,A,2012-s5-A-GC,P1567,P1270,7,3,P1567,set-scores
2012-s5-A-GC-3-5,2012-s5,A,2012-s5-A-GC,P1567,P1749,4,6,P1749,set-scores
2012-s5-A-GC-3-6,2012-s5,A,2012-s5-A-GC,P1567,P1846,7,3,P1567,set-scores
2012-s5-A-GC-4-5,2012-s5,A,2012-s5-A-GC,P1270,P1749,3,7,P1749,set-scores
2012-s5-A-GD-0-1,2012-s5,A,2012-s5-A-GD,P1765,P0182,6,4,P1765,set-scores
2012-s5-A-GD-0-2,2012-s5,A,2012-s5-A-GD,P1765,P1578,5,5,,set-scores
2012-s5-A-GD-0-3,2012-s5,A,2012-s5-A-GD,P1765,P1686,4,6,P1686,set-scores
2012-s5-A-GD-0-4,2012-s5,A,2012-s5-A-GD,P1765,P1830,7,3,P1765,set-scores
2012-s5-A-GD-0-5,2012-s5,A,2012-s5-A-GD,P1765,P1805,6,4,P1765,set-scores
2012-s5-A-GD-0-6,2012-s5,A,2012-s5-A-GD,P1765,P1085,7,3,P1765,set-scores
2012-s5-A-GD-1-2,2012-s5,A,2012-s5-A-GD,P0182,P1578,7,3,P0182,set-scores
2012-s5-A-GD-1-4,2012-s5,A,2012-s5-A-GD,P0182,P1830,8,2,P0182,set-scores
2012-s5-A-GD-1-5,2012-s5,A,2012-s5-A-GD,P0182,P1805,7,3,P0182,set-scores
2012-s5-A-GD-1-6,2012-s5,A,2012-s5-A-GD,P0182,P1085,7,3,P0182,set-scores
2012-s5-A-GD-2-4,2012-s5,A,2012-s5-A-GD,P1578,P1830,6,4,P1578,set-scores
2012-s5-A-GD-2-5,2012-s5,A,2012-s5-A-GD,P1578,P1805,2,8,P1805,set-scores
2012-s5-A-GD-2-6,2012-s5,A,2012-s5-A-GD,P1578,P1085,2,8,P1085,set-scores
2012-s5-A-GD-3-5,2012-s5,A,2012-s5-A-GD,P1686,P1805,6,4,P1686,set-scores
2012-s5-A-GD-4-6,2012-s5,A,2012-s5-A-GD,P1830,P1085,4,6,P1085,set-scores
2012-s5-A-GD-5-6,2012-s5,A,2012-s5-A-GD,P1805,P1085,1,9,P1085,set-scores
2012-s5-A-GE-0-1,2012-s5,A,2012-s5-A-GE,P1758,P1809,6,4,P1758,set-scores
